filename,company,form_type,filing_date,year,source_file,statement_type,line_item,unnamed_2,unnamed_5,unnamed_8,unnamed_11,unnamed_1,unnamed_3,unnamed_4,unnamed_6,unnamed_7,unnamed_9,unnamed_10,in_thousands,period_2,-91125,038,170380,5622,8349,period_4,1186,833,17230,16990,period_1,3140,period_3,3070,9529,8360,2205,1208,17269,17264,51,27,2144,3386,6251,1557,17288,48,2452,8754,1767,18351,31,3700,2683,5800,,430,350,3270,4840,240,3130,230,49020,47930,22,220,50,4793,780,1890,420,310,41390,40720,1170,300,10000,7500,4057,590,510,390,1750,450,600,540,570,24,40660,40580,580,2432
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03,GSIT,10-Q,2018-08-03,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03.xlsx,balance_sheet,2022,,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03,GSIT,10-Q,2018-08-03,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03.xlsx,balance_sheet,2023,,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03,GSIT,10-Q,2018-08-03,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03.xlsx,balance_sheet,Thereafter,,,,,,,,,,,,,1790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03,GSIT,10-Q,2018-08-03,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03.xlsx,balance_sheet,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2911.0,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03,GSIT,10-Q,2018-08-03,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03.xlsx,balance_sheet,Accrued commissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0,299.0,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03,GSIT,10-Q,2018-08-03,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03.xlsx,balance_sheet,Contingent consideration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.0,1102.0,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03,GSIT,10-Q,2018-08-03,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03.xlsx,balance_sheet,Accrued retention payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,291.0,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03,GSIT,10-Q,2018-08-03,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-08-03.xlsx,balance_sheet,Miscellaneous accrued expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.0,1054.0,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900.0,3900.0,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Building and building improvements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3665.0,2310.0,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Furniture and fixtures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,82.0,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Leasehold improvements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.0,766.0,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Construction in progress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,965.0,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Less: Accumulated depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22316.0,-21768.0,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Product designs,590.0,-590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Patents,,,,,,4220.0,,-1381.0,,2839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Software,,,,,,80.0,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Total,4890.0,-2051.0,2839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Product designs,590.0,-590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Patents,,,,,,4220.0,,-1231.0,,2989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Software,,,,,,80.0,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Total,4890.0,-1901.0,2989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,2020,,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,2021,,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,2022,,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,2023,,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Thereafter,,,,,,,,,,,,,1790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839.0,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Accrued commissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,,,,,,,,,,,,,313.0,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Contingent consideration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.0,,,,,,,,,,,,,,,,,,,,,,,,,367.0,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Accrued retention payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Mask accrual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.0,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02,GSIT,10-Q,2018-11-02,2018,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2018-11-02.xlsx,balance_sheet,Miscellaneous accrued expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.0,,,,,,,,,,,,,,,,,,,,,,,,,990.0,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Other receivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0,370.0,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Other prepaid expenses and other current assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.0,797.0,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900.0,,,,,3900.0,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Building and building improvements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310.0,,,,,3691.0,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Furniture and fixtures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,,,,102.0,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Leasehold improvements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.0,,,,,832.0,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Construction in progress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.0,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Less: Accumulated depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21768.0,,,,,-22388.0,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Product designs,590.0,-590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Patents,,,,,,4220.0,,-1439.0,,2781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Software,,,,,,80.0,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Total,4890.0,-2109.0,2781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Product designs,590.0,-590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Patents,,,,,,4220.0,,-1231.0,,2989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Software,,,,,,80.0,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Total,4890.0,-1901.0,2989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,2020,,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,2021,,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,2022,,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,2023,,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Thereafter,,,,,,,,,,,,,1790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08,GSIT,10-Q,2019-02-08,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-02-08.xlsx,balance_sheet,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781.0,,,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-08-06,GSIT,10-Q,2019-08-06,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-08-06.xlsx,balance_sheet,Escrow deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,1000.0,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-08-06,GSIT,10-Q,2019-08-06,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-08-06.xlsx,balance_sheet,Other receivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,321.0,,,,,,,,,,
GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-08-06,GSIT,10-Q,2019-08-06,2019,GSIT (GSI Technology Inc.) General form for quarterly reports under Section 13 or 15(d) (10-Q) 2019-08-06.xlsx,balance_sheet,Other prepaid expenses and other current assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.0,605.0,,,,,,,,,,
